incident_date,incident_time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
01/17/21,330,N527SC,P28A,4500,ZFW,Green,No,Fort Worth,Texas
01/17/21,332,CHILD1,S76,2000,ZFW,Green,No,Fort Worth,Texas
01/17/21,343,CMD7,EC35,1200,SMX,Green,No,Santa Maria,California
01/17/21,412,AAL2688,A321,800,MIA,Green,No,Miami,Florida
01/17/21,430,SKW3293,CRJ2,7500,SLC,Green,No,Salt Lake City,Utah
01/17/21,436,MT5,HELO,2000,LAS,Green,No,Las Vegas,Nevada
01/17/21,450,UAL2016,B738,3600,SAN,Green,No,San Diego,California
01/17/21,558,QXE2236,E75L,13000,NCT,Blue,No,Mather,California
01/17/21,635,SF1,OH58,2800,GEG,Green,No,Spokane ,Washington
01/17/21,828,DAL807,A321,18000,ZLA,Green,No,Palmsdale,California
01/17/21,1144,AIRCARE1,HELO,8000,ABQ,Green,No,Albuquerque,New Mexico
01/17/21,2320,N178FA,SF50,2000,PCT,Green,No,Warrenton,Virginia
01/17/21,2350,N178FA,SF50,2000,PCT,Green,No,Warrenton,Virginia
01/18/21,115,N4909G,C172,5500,ELP,Green,No,El Paso,Texas
01/18/21,116,SKYT769,C172,1500,DAL,Green,No,Dallas ,Texas
01/18/21,116,N178FA,SF50,2000,PCT,Green,No,Warrenton,Virginia
01/18/21,117,N4909G,C172,5500,ELP,Green,No,El Paso,Texas
01/18/21,122,DAL1805,A319,6200,SLC,Green,No,Salt Lake City,Utah
01/18/21,122,COX2,MD90,2000,SGF,Green,No,Springfield,Missouri
01/18/21,127,FRG502,E120,27000,ZME,Green,No,Memphis,Tennessee
01/18/21,209,PD10,AS50,1900,ONT,Green,No,Ontario,California
01/18/21,225,,PA28,3500,U90,Green,No,Tucson,Arizona
01/18/21,245,N7281P,P28A,2000,TTD,Green,No,Portland,Oregon
01/18/21,333,UCA4810,E45X,8000,TYS,Green,No,Knoxville,Tennessee
01/18/21,421,G72113,EC45,2500,MFE,Green,No,Mc Allen,Texas
01/18/21,507,SWA4864,B738,900,OAK,Green,No,Oakland,California
01/18/21,514,N5JT,C337,3000,NCT,Green,No,Mather,California
01/18/21,906,ASA119,B737,12000,A11,Green,No,Anchorage,Alaska
01/18/21,2340,N13447,C172,1000,CRE,Green,No,North Myrtle Beach,South Carolina
01/18/21,2350,JIA5199,CRJ9,17000,ZTL,Green,No,Hampton,Georgia
01/19/21,19,EJA640,C68A,4000,BNA,Green,No,Nashville,Tennessee
01/19/21,35,AAL2747,A319,3000,D10,Blue,No,Dallas-Fort Worth,Texas
01/19/21,55,N75649,C172,3000,AZO,Green,No,Kalamazoo,Michigan
01/19/21,157,SKW3843,E75L,1600,LAX,Green,No,Los Angeles,California
01/19/21,158,SKW3808,E75L,1600,LAX,Green,No,Los Angeles,California
01/19/21,200,GTI9534,B744,3000,MIA,Green,No,Miami,Florida
01/19/21,213,WAE1832,SW4,6000,SLC,Green,No,Salt Lake City,Utah
01/19/21,213,AIP1839,B190,6100,SLC,Green,No,Salt Lake City,Utah
01/19/21,215,AMF1051,BE99,1600,PHX,Green,No,Phoenix,Arizona
01/19/21,228,SKW3864,E75L,3000,NCT,Green,No,Mather,California
01/19/21,245,G044,UH60,6500,ELP,Green,No,El Paso,Texas
01/19/21,313,AIRE02,B06,5000,U90,Green,No,Tucson,Arizona
01/19/21,330,N783BG,C172,5500,SBA,Green,No,Santa Barbara,California
01/19/21,335,SOO3643,B738,7000,P50,Green,No,Phoenix,Arizona
01/19/21,338,G72317,HELO,1600,MFE,Green,No,Mc Allen,Texas
01/19/21,339,ASA418,B739,3000,PSP,Green And Blue,No,Palm Springs,California
01/19/21,347,ASI402,P28A,3000,U90,Green,No,Tucson,Arizona
01/19/21,350,ASA343,B739,6000,SCT,Green,No,San Diego,California
01/19/21,355,SKW3875,E75L,6000,SCT,Green,No,San Diego,California
01/19/21,357,ASA636,B739,13000,BOI,Green,No,Boise,Idaho
01/19/21,359,DAL663,BCS1,12500,SLC,Green,No,Salt Lake City,Utah
01/19/21,400,SOO3625,B738,3000,P80,Green,No,Portland,Oregon
01/19/21,420,UAL1044,B753,14000,SCT,Green,No,San Diego,California
01/19/21,456,LN853AL,PC12,23000,ZOA,Green,No,Fremont,California
01/19/21,523,QXE2479,E75L,32000,ZSE,Green,No,Auburn,Washington
01/19/21,536,NKS270,A320,3500,LAS,Green,No,Las Vegas,Nevada
01/19/21,544,SKW3340,E75L,10000,P80,Green,No,Portland,Oregon
01/19/21,640,SKW3596,E75L,7000,NCT,Green,No,Mather,California
01/19/21,1007,UPS808,B757,16000,D01,Green,No,Denver,Colorado
01/20/21,7,UCA4870,CRJ9,10000,TYS,Green,No,Knoxville,Tennessee
01/20/21,20,ERU440,C172,2500,F11,Green,No,Orlando,Florida
01/20/21,105,ENY3990,E170,2200,Y90,Green,No,Fort Wayne,Indiana
01/20/21,115,VTE3004,E135,4000,ZME,Blue,No,Memphis,Tennessee
01/20/21,147,NKS713,A320,6000,I90,Green,No,Houston,Texas
01/20/21,149,N835CB,C25B,6500,SCT,Green,No,San Diego,California
01/20/21,214,ATN3431,B763,11000,NCT,Green,No,Mather,California
01/20/21,235,EDV5079,CRJ9,5000,TRI,Green,No,Bristol/Johnson/Kingsport,Tennessee
01/20/21,235,EAGLE1,B206,6300,D01,Blue,No,Denver,Colorado
01/20/21,240,SWA4902,B737,2400,LGB,Green,No,Long Beach,California
01/20/21,305,N436CA,C172,3500,BFL,Blue,No,Bakersfield,California
01/20/21,319,UPS2344,A306,2500,MCO,Green,No,Orlando,Florida
01/20/21,353,N72UK,C680,17500,ZID,Green,No,Indianapolis,Indiana
01/20/21,400,N503TF,C525,15000,ZAB,Green,No,Albuquerque,New Mexico
01/20/21,425,N6843R,C210,4500,PCT,Green,No,Warrenton,Virginia
01/20/21,445,FDX1682,B757,4000,BNA,Green,No,Nashville,Tennessee
01/20/21,458,FDY624,C208,4000,HCF,Green,No,Honolulu,Hawaii
01/20/21,546,MED1,HELO,6200,ABQ,Green,No,Albuquerque,New Mexico
01/20/21,625,QXE2297,DH8D,3000,S46,Green,No,Burien,Washington
01/20/21,920,JBU1704,A320,6000,WRI,Green,No,Wrightstown,New Jersey
01/20/21,1000,MEDFLT1,HELO,6000,ABQ,Green,No,Albuquerque,New Mexico
01/20/21,1121,UPS2964,MD11,6000,HCF,Green,No,Honolulu,Hawaii
01/20/21,1208,AMF1602,B190,15500,ZAU,Green,No,Aurora,Illinois
01/20/21,1227,EJA393,E55P,1500,BNA,Green,No,Nashville,Tennessee
01/20/21,1515,KMK689,C208,2500,HCF,Green,No,Honolulu,Hawaii
01/20/21,1515,KMK236,C208,2500,HCF,Green,No,Honolulu,Hawaii
01/20/21,1530,RDS810,B732,4000,HCF,Green,No,Honolulu,Hawaii
01/21/21,10,N5635C,M20T,6800,ZME,Green,No,Memphis,Tennessee
01/21/21,20,N12887,C172,3500,MGM,Green,No,Montgomery,Alabama
01/21/21,40,N117KC,SR22,2300,MKC,Green,No,Kansas City,Missouri
01/21/21,108,N373DN,FA20,4500,PKB,Blue,No,Parkersburg,West Virginia
01/21/21,115,N17409,C172,2000,TPA,Green,No,Tampa,Florida
01/21/21,150,CPT7564,C208,1700,FAR,Green,No,Fargo ,North Dakota
01/21/21,155,LIFE1,HELO,1400,DSM,Green,No,Des Moines,Iowa
01/21/21,213,CFS7757,AT72,6500,LBB,Green,No,Lubbock,Texas
01/21/21,215,N8087A,C172,3500,SBN,Green,No,South Bend,Indiana
01/21/21,241,AAL161,A319,25000,ZAU,Green,No,Aurora,Illinois
01/21/21,245,N169SR,SR20,6300,LBB,Green,No,Lubbock,Texas
01/21/21,257,N145LR,LJ45,5500,NCT,Blue,No,Mather,California
01/21/21,303,N738XA,C172,2500,PVD,Unk,No,Providence,Rhode Island
01/21/21,332,TORCH40,C130,12000,PIA,Green,No,Peoria,Illinois
01/21/21,445,UPS801,B763,10000,D01,Green,No,Denver,Colorado
01/21/21,515,LFESTR3,HELO,2000,ALB,Green,No,Albuquerque,New York
01/21/21,600,R26711,H60,1400,HCF,Green,No,Honolulu,Hawaii
01/21/21,623,EJA623,C68A,5000,NCT,Green,No,Mather,California
01/21/21,628,MED2,EC35,1500,NCT,Green,No,Mather,California
01/21/21,801,CAHP23,GA8,5500,NCT,Blue,No,Mather,California
01/21/21,2248,TROY217,HELO,4500,N90,Green,No,Westbury,New York
01/21/21,2248,FDX3719,A306,5000,Y90,Green,No,Fort Wayne,Indiana
01/21/21,2359,N414FW,C25A,11000,FWA,Green,No,Fort Wayne,Indiana
01/22/21,15,SWA680,B737,10000,SBN,Green,No,South Bend,Indiana
01/22/21,29,AAL1278,B737,6800,D10,Green,No,Dallas-Fort Worth,Texas
01/22/21,29,PDT6141,E145,17500,ZTL,Green,No,Hampton,Georgia
01/22/21,30,ENY3326,E170,10000,D10,Green,No,Dallas-Fort Worth,Texas
01/22/21,31,ENY3327,E170,9500,D10,Green,No,Dallas-Fort Worth,Texas
01/22/21,103,MARLN92,P80,4500,GTF,Green,No,Great Falls,Montana
01/22/21,105,N547E,C172,2400,OWB,Green,No,Owensboro,Kentucky
01/22/21,119,SWA4207,B737,14000,T75,Green,No,St. Charles,Missouri
01/22/21,141,SKW5765,CRJ2,15500,ZDV,Green,No,Longmont,Colorado
01/22/21,155,JIA5465,CRJ9,8000,GSP,Blue,No,Greer,South Carolina
01/22/21,156,N425BV,SR22,800,ZMP,Blue,No,Dodge Center,Minnesota
01/22/21,200,AAL1965,B738,7000,P50,Green,No,Phoenix,Arizona
01/22/21,200,MARLN44,P80,2100,MWH,Green,No,Moses Lake ,Washington
01/22/21,211,BXR1965,C208,4500,NCT,Green,No,Mather,California
01/22/21,221,N124ME,C172,1500,NCT,Green,No,Mather,California
01/22/21,240,SKW3415,E75S,6000,P80,Green,No,Portland,Oregon
01/22/21,240,N4438U,PA44,7000,MLI,Green,No,Moline,Illinois
01/22/21,308,N335MK,P28A,4000,M98,Green,No,Minneapolis,Minnesota
01/22/21,325,FLNT816,C206,4500,SAT,Green,No,San Antonio,Texas
01/22/21,400,N628M,SR20,4500,ZMP,Green,No,Dodge Center,Minnesota
01/22/21,400,CTL9,AC50,4000,ICT,Red,No,Wichita,Kansas
01/22/21,501,SKQ45,PC12,14000,ZID,Green,No,Indianapolis,Indiana
01/22/21,513,SWA3912,B737,6000,SCT,Green,No,San Diego,California
01/22/21,545,ASA806,B737,6000,SCT,Green,No,San Diego,California
01/22/21,645,KII8146,B727,600,MIA,Green,No,Miami,Florida
01/22/21,650,AJT520,B763,600,MIA,Green,No,Miami,Florida
01/22/21,704,N30GD,GLF4,600,MIA,Green,No,Miami,Florida
01/22/21,708,LAN9594,B789,600,MIA,Green,No,Miami,Florida
01/22/21,708,R20598,H60,1000,HCF,Green,No,Honolulu,Hawaii
01/22/21,816,KFS158,LJ35,600,MIA,Green,No,Miami,Florida
01/22/21,1015,UPS1296,A306,12000,ZTL,Green,No,Hampton,Georgia
01/22/21,1300,FDX1583,A306,9000,ABQ,Green,No,Albuquerque,New Mexico
01/22/21,2341,AMF7110,E120,1900,BQN,Green,No,Aguadilla,Puerto Rico
01/23/21,0,JIA5160,CRJ7,4000,PHL,Green,No,Philadelphia,Pennsylvania
01/23/21,3,PDT6013,E145,4000,PHL,Green,No,Philadelphia,Pennsylvania
01/23/21,5,PDT6018,E145,3000,PHL,Green,No,Philadelphia,Pennsylvania
01/23/21,12,PDT6013,E145,2000,PHL,Green,No,Philadelphia,Pennsylvania
01/23/21,20,RPA4894,E175,6000,PHL,Green,No,Philadelphia,Pennsylvania
01/23/21,40,SWA2130,B737,2700,MDW,Green,No,Chicago,Illinois
01/23/21,105,DAL1394,B739,8000,M98,Green,No,Minneapolis,Minnesota
01/23/21,125,LTA589,DA40,8000,EVV,Green,No,Evansville,Indiana
01/23/21,230,SKW3620,E75L,22000,ZSE,Blue,No,Auburn,Washington
01/23/21,235,SKW3592,E75L,2400,ZSE,Purple Or Blue,No,Auburn,Washington
01/23/21,249,N545DS,C172,4500,ZSE,Green,No,Auburn,Washington
01/23/21,328,SWA2420,B737,10000,P50,Green,No,Phoenix,Arizona
01/23/21,400,CJT980,B763,6000,CVG,Green,No,Covington,Kentucky
01/23/21,412,DAL1162,B737,37000,ZJX,Green,No,Hillard,Florida
01/23/21,434,SWA4507,B738,4000,P50,Green,No,Phoenix,Arizona
01/23/21,500,FDX147,MD11,10000,M03,Green,No,Memphis,Tennessee
01/23/21,715,LN715DL,C25A,3600,MKC,Green,No,Kansas City,Missouri
01/23/21,843,CTL19,AC50,2300,MKC,Green,No,Kansas City,Missouri
01/23/21,844,N470MK,F2TH,6000,SCT,Green,No,San Diego,California
01/23/21,2348,SWA4436,B737,5300,ZJX,Green,No,Hillard,Florida
01/24/21,30,N267DC,DA20,2500,FWA,Green,No,Fort Wayne,Indiana
01/24/21,40,N74856,C152,3100,ZME,Green,No,Memphis,Tennessee
01/24/21,44,SWA1087,B737,19000,ZDC,Green,No,Leesburg,Virginia
01/24/21,46,UAL333,B737,1300,RSW,White,No,Fort Myers,Florida
01/24/21,55,AAL320,B738,1400,RSW,White,No,Fort Myers,Florida
01/24/21,119,DAL2101,A321,1300,RSW,White,No,Fort Myers,Florida
01/24/21,120,HTL1,HELO,1600,MKC,Green,No,Kansas City,Missouri
01/24/21,136,CMB156,B767,13000,PCT,Green,No,Warrenton,Virginia
01/24/21,225,SWA3511,B738,5000,PVD,Green,No,Providence,Rhode Island
01/24/21,550,DAL2171,B738,38000,ZLC,Green,No,Salt Lake City,Utah
01/24/21,647,FTH513,C750,8000,BOI,Green,No,Boise,Idaho
01/24/21,2340,N620AC,P28A,2000,PBI,"Green, Red And Blue ",No,West Palm Beach,Florida
01/25/21,18,EDV5175,CRJ9,14000,ZMP,Green,No,Dodge Center,Minnesota
01/25/21,237,ASA1178,B737,15000,SAN,Green,No,San Diego,California
01/25/21,403,RPA5651,E75S,2000,GSP,Green,No,Greer,South Carolina
01/25/21,445,ASH5858,CRJ9,3000,P50,Green,No,Phoenix,Arizona
01/25/21,535,LTG8472,B767,1500,MIA,Green,No,Miami,Florida
01/25/21,546,TPA4005,A332,800,MIA,Green,No,Miami,Florida
01/25/21,550,FDX781,B763,1000,PHX,Unk,No,Phoenix,Arizona
01/25/21,738,GTI9579,B747,1000,MIA,Green,No,Miami,Florida
01/25/21,912,N876LF,PC12,10000,BOI,Green,No,Boise,Idaho
01/26/21,132,LBQ850,BE58,2000,DHN,White,No,Dothan ,Alabama
01/26/21,220,COBB21,C130,2000,WOC,Green,No,Washington,District of Columbia
01/26/21,332,CJT925,B752,25000,ZSE,Green,No,Auburn,Washington
01/26/21,348,SKW3472,E75L,4500,FAT,Green,No,Fresno,California
01/26/21,358,GTI59,B747,1500,MIA,Green,No,Miami,Florida
01/26/21,505,DAL8942,B757,13000,SAT,Green,No,San Antonio,Texas
01/26/21,513,FJS144,LJ35,2000,MIA,Green,No,Miami,Florida
01/26/21,526,CPA2097,B747,800,MIA,Green,No,Miami,Florida
01/26/21,618,FDX1148,B757,2500,D10,Green,No,Dallas-Fort Worth,Texas
01/26/21,1243,GTI2428,B747,11000,D10,Blue,No,Dallas-Fort Worth,Texas
01/26/21,2348,N739UP,C172,2200,MLB,Green,No,Melbourne,Florida
01/27/21,14,N4814D,C172,1300,BQN,Red,No,Aguadilla,Puerto Rico
01/27/21,15,AMF6916,B190,1500,SJU,Green,No,San Juan,Puerto Rico
01/27/21,24,N236DS,DA40,3000,ZID,Green,No,Indianapolis,Indiana
01/27/21,207,SWA50,B737,4000,D10,Green,No,Dallas-Fort Worth,Texas
01/27/21,221,AIP1577,B190,2500,FSD,Green,No,Sioux Falls,South Dakota
01/27/21,227,MTU71,DA40,5500,ZME,Green,No,Memphis,Tennessee
01/27/21,231,AAH711,B737,4000,ONT,Green,No,Ontario,California
01/27/21,240,AMF1929,SW4,2200,BUR,Green,No,Burbank,California
01/27/21,319,QXE2426,DH8D,6500,BOI,Green,No,Boise,Idaho
01/27/21,322,UPS1187,B752,12000,LEX,Green,No,Lexington,Kentucky
01/27/21,336,N32169,P28A,6500,NTD,Green,No,Oxnard,California
01/27/21,355,UPS1339,B757,10000,ZME,Green,No,Memphis,Tennessee
01/27/21,422,N861SL,SLG2,3000,SCT,Green,No,San Diego,California
01/27/21,555,FDX1835,B763,3700,NCT,Green,No,Mather,California
01/27/21,740,N817X,FA7X,900,MIA,Green,No,Miami,Florida
01/27/21,747,TPA4047,A330,1300,MIA,Green,No,Miami,Florida
01/28/21,34,SKW5648,CRJ2,16000,ZAU,Green,No,Aurora,Illinois
01/28/21,148,PD30,AS50,1800,ONT,Green,No,Ontario,California
01/28/21,224,OXF9864,PA44,8500,YUM,Green,No,Yuma,Arizona
01/28/21,250,AJT902,B763,600,MIA,Green,No,Miami,Florida
01/28/21,255,THY6409,B77L,600,MIA,Green,No,Miami,Florida
01/28/21,300,G246,H60,4000,ELP,Green,No,El Paso,Texas
01/28/21,300,CPA093,B748,600,MIA,Green,No,Miami,Florida
01/28/21,305,EJA547,C68A,600,MIA,Green,No,Miami,Florida
01/28/21,310,SWQ9418,B734,600,MIA,Green,No,Miami,Florida
01/28/21,310,N950G,P46T,7000,TOL,Green,No,Toledo,Ohio
01/28/21,318,TSU351,CVLT,600,MIA,Green,No,Miami,Florida
01/28/21,321,TSU7135,CVLT,600,MIA,Green,No,Miami,Florida
01/28/21,330,N1VR,CL60,600,MIA,Green,No,Miami,Florida
01/28/21,345,THY6434,B772,600,MIA,Green,No,Miami,Florida
01/28/21,358,NVT30,AS50,6000,ABQ,Green,No,Albuquerque,New Mexico
01/28/21,405,N466H,BE20,4000,MLI,Green,No,Moline,Illinois
01/28/21,417,ASA943,B739,2000,SEA,Green,No,Seattle,Washington
01/28/21,422,QXE2258,E75L,700,SBA,Green,No,Santa Barbara,California
01/28/21,520,SKULL67,H60,6000,ABQ,Green,No,Albuquerque,New Mexico
01/28/21,545,ASA744,B737,8000,SCT,Green,No,San Diego,California
01/28/21,638,PD30,AS50,1700,ONT,Green,No,Ontario,California
01/28/21,905,LFME1,A119,6700,ABQ,Green,No,Albuquerque,New Mexico
01/28/21,1100,SOO3641,B737,8000,SCT,Green,No,San Diego,California
01/28/21,1148,LN604GS,LJ35,13000,PHL,Green,No,Philadelphia,Pennsylvania
01/28/21,2325,N53703,C172,3000,AZO,Green And Red,No,Kalamazoo,Michigan
01/29/21,15,DAL581,B752,14000,ZTL,Green,No,Hampton,Georgia
01/29/21,58,N707LU,C172,3000,LYH,Green,No,Lynchburg,Virginia
01/29/21,113,EVANS22,H47,7000,COS,Green,No,Colorado Springs,Colorado
01/29/21,154,JIA5169,CRJ7,10000,ZJX,Green,No,Hillard,Florida
01/29/21,200,N13312,C172,2000,PAE,White,No,Everett,Washington
01/29/21,232,AIP7788,B190,13000,SLC,Green,No,Salt Lake City,Utah
01/29/21,310,BYA561,E120,6000,AZO,Green,No,Kalamazoo,Michigan
01/29/21,310,SWA2298,B737,10000,SAT,Red,No,San Antonio,Texas
01/29/21,330,AMF1909,B190,1500,PDX,Green,No,Portland,Oregon
01/29/21,355,UPS1339,B757,11000,ZME,Green,No,Memphis,Tennessee
01/29/21,425,SKQ34,PC12,7000,HQ DEN,Green,No,Washington,District of Columbia
01/29/21,604,MEDFLT2,AS50,7000,ABQ,Blue,No,Albuquerque,New Mexico
01/29/21,653,DAL1714,B738,11000,L30,Blue,No,Las Vegas,Nevada
01/29/21,658,GTX489,BE58,2000,D10,Green,No,Dallas-Fort Worth,Texas
01/30/21,5,AMF7106,SW4,4500,ZSU,Green,No,San Juan,Puerto Rico
01/30/21,5,N5278R,C172,2000,PBI,Green,Yes,West Palm Beach,Florida
01/30/21,34,N2843S,C152,4500,JAX,Green,No,Jacksonville,Florida
01/30/21,35,UAL624,A320,22000,ZAU,Blue,No,Aurora,Illinois
01/30/21,55,PCM7733,C208,2000,OAK,Green,No,Oakland,California
01/30/21,120,PDT6167,E145,11000,PCT,Green,No,Warrenton,Virginia
01/30/21,130,RPA5766,E75S,7000,CAE,Green,No,Columbia,South Carolina
01/30/21,135,ENY3509,E170,11500,FSM,Purple,No,Fort Smith,Arkansas
01/30/21,135,DAL2266,A321,19000,ZTL,Green,No,Hampton,Georgia
01/30/21,208,DAL573,B738,11000,S46,Green,No,Burien,Washington
01/30/21,225,UPS301,B752,26000,ZHU,Green,No,Houston,Texas
01/30/21,230,PDT6250,E145,19000,ATL,Green,No,Atlanta,Georgia
01/30/21,230,AAY35,A319,4000,FAT,Green,No,Fresno,California
01/30/21,236,SWA4902,B737,1800,LGB,Green,No,Long Beach,California
01/30/21,247,SKW3106,E75L,2300,LGB,Green,No,Long Beach,California
01/30/21,250,JED133,C172,4000,JAX,Green,No,Jacksonville,Florida
01/30/21,300,AIP1855,B190,11000,D01,Green,No,Denver,Colorado
01/30/21,300,AAL225,B788,3000,MIA,Green,No,Miami,Florida
01/30/21,308,LAE1821,B763,4000,MIA,Green,No,Miami,Florida
01/30/21,310,SKW5909,E75L,13000,SBA,Green,No,Santa Barbara,California
01/30/21,311,N5119Y,C210,5000,NCT,Blue,No,Mather,California
01/30/21,315,UPS3331,B763,2500,MIA,Green,No,Miami,Florida
01/30/21,318,N975HP,AS50,2500,FAT,Green,No,Fresno,California
01/30/21,320,SKW5195,CRJ2,4000,ZME,Green,No,Memphis,Tennessee
01/30/21,330,N7622W,PA28,2500,FTW,Green,No,Fort Wayne,Indiana
01/30/21,332,N414CY,C208,6000,PAM,Green,No,Panama City,Florida
01/30/21,340,OILER58,KC35,25000,ZFW,Green,No,Fort Worth,Texas
01/30/21,344,UPS902,B763,10000,SCT,Green,No,San Diego,California
01/30/21,457,SKW5565,CRJ2,13000,FAT,Green,No,Fresno,California
01/30/21,1054,SLQ719,B190,23000,ZID,Green,No,Indianapolis,Indiana
01/30/21,1355,SKW4235,CRJ2,8000,D01,Green,No,Denver,Colorado
01/30/21,1622,MGE305,B752,1200,HCF,Green,No,Honolulu,Hawaii
01/30/21,2350,N400KH,COL4,2000,ZFW,Green,No,Fort Worth,Texas
01/31/21,43,N62770,C172,2500,JAX,Blue,No,Jacksonville,Florida
01/31/21,105,N5356P,C172,2500,FSM,Green,No,Fort Smith,Arkansas
01/31/21,204,VIR624W,B789,10000,ZBW,Green,No,Nashua,New Hampshire
01/31/21,321,AAL2612,B738,1500,DFW,Green,No,Dallas-Fort Worth,Texas
01/31/21,325,AAY1587,A320,3000,RSW,Green,No,Fort Myers,Florida
01/31/21,351,UAL394,B739,3900,LAS,Green,No,Las Vegas,Nevada
01/31/21,427,N232CF,C750,13000,ZAB,Green,No,Albuquerque,New Mexico
01/31/21,441,N861SL,SLG2,3300,SCT,Green,No,San Diego,California
01/31/21,442,N63371,C172,1600,LGB,Green,No,Long Beach,California
01/31/21,446,QXE2387,E75L,10000,RDM,Green,No,Redmond,Oregon
01/31/21,1420,DAL478,B752,5000,S46,Green,No,Burien,Washington
01/31/21,2348,EJA519,C68A,900,PBI,Green,No,West Palm Beach,Florida
02/01/21,20,ERU401,C172,3000,PBI,Green,No,West Palm Beach,Florida
02/01/21,203,SWA3988,B737,9000,D10,Green,No,Dallas-Fort Worth,Texas
02/01/21,214,N51448,C172,3500,NCT,Green,No,Mather,California
02/01/21,219,N648ME,E55P,9000,SCT,Green,No,San Diego,California
02/01/21,237,N52275,C172,4100,NCT,Blue,No,Mather,California
02/01/21,336,DAL939,B739,17000,SLC,Green,No,Salt Lake City,Utah
02/01/21,404,N486BG,CL60,2500,D10,Green,No,Dallas-Fort Worth,Texas
02/01/21,427,ASH5874,CRJ9,9000,ELP,Green,No,El Paso,Texas
02/01/21,454,N31CA,CL30,8000,D10,Green,No,Dallas-Fort Worth,Texas
02/01/21,649,TPA4030,A330,600,MIA,Red And Green,No,Miami,Florida
02/01/21,945,LF23,A119,2700,HQ DEN,Green,No,Washington,District of Columbia
02/01/21,1029,N323CH,EC30,1800,BUR,Blue,No,Burbank,California
02/01/21,1138,SHF1,OH58,3000,GEG,Green,No,Spokane ,Washington
02/01/21,2304,SNC7102,SH36,700,SJU,Green,No,San Juan,Puerto Rico
02/01/21,2339,N17ED,C56X,5000,IND,Green,No,Indianapolis,Indiana
02/02/21,152,UCA4371,E145U,28000,ZFW,Green,No,Fort Worth,Texas
02/02/21,257,ENY3509,E170,14000,FSM,Purple,No,Fort Smith,Arkansas
02/02/21,300,,,Unk,SAT,Green,No,San Antonio,Texas
02/02/21,300,N712DS,C172,1600,SSF,Green,No,San Antonio,Texas
02/02/21,311,SKW3137,CRJ2,3500,BFL,Green,No,Bakersfield,California
02/02/21,315,QXE2426,DH8A,7000,BOI,Green,No,Boise,Idaho
02/02/21,345,N154SH,R22,6500,BJC,Green,No,Denver,Colorado
02/02/21,350,N19760,C172,4500,SCT,Green,No,San Diego,California
02/02/21,405,SKW3100,CRJ7,7500,ABQ,Blue,No,Albuquerque,New Mexico
02/02/21,409,R57013,H64,6800,PUB,Blue,No,Pueblo,Colorado
02/02/21,418,CF3,HELO,1600,FTW,Green,No,Fort Wayne,Indiana
02/02/21,437,N876LF,PC12,7000,PSC,Green,No,Pasco,Washington
02/02/21,437,QXE2387,E75L,9000,ZSE,Blue,No,Auburn,Washington
02/02/21,445,POL1,H500,2000,HCF,Green,No,Honolulu,Hawaii
02/02/21,455,TPA4000,A332,400,MIA,Green,No,Miami,Florida
02/02/21,458,KII8110,B722,400,MIA,Green,No,Miami,Florida
02/02/21,458,AAL2266,A321,400,MIA,Green,No,Miami,Florida
02/02/21,523,LXJ587,CL35,7000,ZAB,Red,No,Albuquerque,New Mexico
02/02/21,548,CMD14,EC35,1200,NCT,Green,No,Mather,California
02/02/21,725,ASA812,B737,800,SJC,Green,No,San Jose,California
02/02/21,2340,AAL2689,A321,700,MIA,Green,No,Miami,Florida
02/03/21,5,RA134,C172,1500,P31,Green,No,Pensacola,Florida
02/03/21,105,G318,EC45,4500,ELP,Green,No,El Paso,Texas
02/03/21,125,N5991W,PA32,8500,ZFW,Green,No,Fort Worth,Texas
02/03/21,143,LXJ346,E55P,12000,ZAB,Green,No,Albuquerque,New Mexico
02/03/21,146,AIRE02,AS50,3500,TUS,Green,No,Tucson,Arizona
02/03/21,150,N54733,C172,7500,ZAB,Red,No,Albuquerque,New Mexico
02/03/21,152,IDAHO26,SW4,7500,L30,Unk,No,Las Vegas,Nevada
02/03/21,227,N733BR,C172,5500,U90,Green,No,Tucson,Arizona
02/03/21,230,SWA3273,B738,41000,ZME,Blue,No,Memphis,Tennessee
02/03/21,233,SKW3677,CRJ9,5500,U90,Green,No,Tucson,Arizona
02/03/21,255,N4916L,P28R,10500,U90,Green,No,Tucson,Arizona
02/03/21,256,N54733,C172,8500,ROW,Green,No,Roswell,New Mexico
02/03/21,400,SAVE99,UH1,8000,HQ DEN,Green,No,Washington,District of Columbia
02/03/21,421,SKQ34,PC12,5000,CAE,Green,No,Columbia,South Carolina
02/03/21,451,SKW5615,E75L,800,PSC,Green,No,Pasco,Washington
02/03/21,508,UPS927,B763,37000,ZDV,Blue,No,Longmont,Colorado
02/03/21,522,SKW3324,E75L,4000,SCT,Green,No,San Diego,California
02/03/21,540,SKULL80,UH60,600,ABQ,Blue,No,Albuquerque,New Mexico
02/03/21,555,N660LF,PC12,4000,ZSE,Green,No,Auburn,Washington
02/03/21,559,KFS123,LJ35,500,MIA,Green,No,Miami,Florida
02/03/21,1059,UPS704,B752,17000,ZME,Green,No,Memphis,Tennessee
02/03/21,2355,AAL2689,A321,800,MIA,Green,No,Miami,Florida
02/04/21,15,FDX755,B763,21000,ZJX,Green,No,Hillard,Florida
02/04/21,20,WMU25,PA24,7500,ZMP,Blue,No,Dodge Center,Minnesota
