incident_date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
04/05/22,118,N310MP,C310,2000,LIT,Green,No,Little Rock,Arkansas
04/05/22,105,N10FP,C150,2000,HUF,Green,No,Terre Haute,Indiana
04/05/22,103,GJS4447,CRJ7,8000,MDT,Green,No,Harrisburg,Pennsylvania
04/05/22,28,UAL1195,B763,Unk,PCT,Green,No,Warrenton,Virginia
04/05/22,0,SWA498,B737,7000,PCT,Green,No,Warrenton,Virginia
04/06/22,1020,NKS356,A321,7000,L30,Green,No,Las Vegas,Nevada
04/06/22,955,FFT662,A320,9000,D01,Blue,No,Denver,Colorado
04/06/22,730,SWA1954,B737,15000,ZAB,Blue,No,Albuquerque,New Mexico
04/06/22,625,ASA705,B739,20000,ZSE,Green,No,Auburn,Washington
04/06/22,550,SKW4783,CRJ2,10000,COS,Green,No,Colorado Springs,Colorado
04/06/22,540,N948WB,R22,800,HCF,Blue,No,Honolulu,Hawaii
04/06/22,535,OXF5643,P28A,3000,IWA,Green,No,Phoenix,Arizona
04/06/22,532,N17785,BE36,4000,ZJX,Green,No,Hillard,Florida
04/06/22,520,SWA771,B738,12000,SAT,Green,No,San Antonio,Texas
04/06/22,515,N40K1,HELO,2200,ONT,Green,No,Ontario,California
04/06/22,407,FDX1638,B763,5500,IND,Green,No,Indianapolis,Indiana
04/06/22,348,FDX1264,B752,34000,ZME,Green,No,Memphis,Tennessee
04/06/22,320,SKW3409,E75L,17000,ZOA,Blue,No,Fremont,California
04/06/22,305,SWA2690,B738,36000,ZAB,Green,No,Albuquerque,New Mexico
04/06/22,253,SKW5550,CRJ2,7000,HLN,Green,No,Helena,Montana
04/06/22,240,N70RB,SR22,2000,HLN,Green And Blue,No,Helena,Montana
04/06/22,145,N18567,C172,2800,TKI,Green,No,Dallas,Texas
04/06/22,126,N74ZC,CL30,1400,MSP,Green,No,Minneapolis,Minnesota
04/06/22,36,LXJ287,E55P,6000,AGS,Green,No,Augusta,Georgia
04/07/22,2341,N212MF,PC12,500,SJU,Green,No,San Juan,Puerto Rico
04/07/22,1250,FDX614,MD11,3000,NCT,Green,No,Mather,California
04/07/22,1247,AAL2042,B738,3000,NCT,Green,No,Mather,California
04/07/22,1247,SWA1223,B737,2500,NCT,Green,No,Mather,California
04/07/22,701,SWA193,B738,2000,SOSC,Green,No,#N/A,#N/A
04/07/22,644,RCH456,C17,2000,HCF,Green,No,Honolulu,Hawaii
04/07/22,550,UAL1822,B738,8000,P80,Green,No,Portland,Oregon
04/07/22,540,AAL2224,A321,8000,P80,Green,No,Portland,Oregon
04/07/22,420,SKW5912,CRJ2,8000,BOI,Green,No,Boise,Idaho
04/07/22,355,SWA302,B737,3500,C90,Green,No,Elgin,Illinois
04/07/22,333,N729GB,C750,5400,ZSE,Green,No,Auburn,Washington
04/07/22,330,N653PA,C172,2000,ZKC,Green,No,Olathe,Kansas
04/07/22,321,SKW5705,E75L,2000,PSP,Green,No,Palm Springs,California
04/07/22,302,SWA2762,B737,2200,BUR,Green,No,Burbank,California
04/07/22,245,SCX8134,B738,4500,GPT,Green,No,Gulfport,Mississippi
04/07/22,230,JKA55,C172,2500,GGG,Blue,No,Longview,Texas
04/07/22,215,LTA50,DA40,3500,IND,Blue,No,Indianapolis,Indiana
04/07/22,157,JUMP92,T38,14000,MAF,Green,No,Midland,Texas
04/07/22,147,UAL819,B789,8000,I90,Green,No,Houston,Texas
04/07/22,145,UAL275,B738,8000,I90,Green,No,Houston,Texas
04/07/22,138,ASA794,B739,32000,ZKC,Green,No,Olathe,Kansas
04/07/22,137,ENY4227,E170,20000,ZHU,Green,No,Houston,Texas
04/07/22,134,BRONZE8,C17,5000,NYL,Green,No,Yuma,Arizona
04/07/22,53,N2419L,C172,2000,JXN,Green,No,Jackson ,Michigan
04/08/22,958,LN820SF,B407,1800,LIT,Green,No,Little Rock,Arkansas
04/08/22,655,N757KJ,C172,3000,P80,Green,No,Portland,Oregon
04/08/22,646,R20635,H60,1000,HCF,Green,No,Honolulu,Hawaii
04/08/22,622,UAL2256,B739,14000,NCT,Blue,No,Mather,California
04/08/22,606,SWA144,B738,9000,P50,Green,No,Phoenix,Arizona
04/08/22,515,UAL1749,B738,4500,HCF,Green,No,Honolulu,Hawaii
04/08/22,515,,,37,ITO,Green,No,Hilo,Hawaii
04/08/22,502,SKW3320,E75L,18000,NCT,Green,No,Mather,California
04/08/22,408,DAL907,BCS1,7700,SLC,Green,No,Salt Lake City,Utah
04/08/22,402,SWA759,B737,2700,ONT,Green,No,Ontario,California
04/08/22,401,N6132Q,C172,5500,CLT,Green,No,Charlotte,North Carolina
04/08/22,348,N965MS,C172,2000,ONT,Green,No,Ontario,California
04/08/22,335,UPS963,B752,2800,ONT,Green,No,Ontario,California
04/08/22,335,WSN20,PC12,5000,FAT,Blue,No,Fresno,California
04/08/22,232,AAL1164,A319,5500,T75,Green,No,St. Charles,Missouri
04/08/22,211,N1859A,P28A,9000,GSO,Green,No,Greensboro,North Carolina
04/08/22,210,N5370L,P28A,5200,PUB,Blue,No,Pueblo,Colorado
04/08/22,150,UPS1321,A306,30000,ZID,Green,No,Indianapolis,Indiana
04/08/22,125,EDV4774,CRJ9,18900,ZOB,Blue,No,Oberlin,Ohio
04/08/22,125,DAL1631,B739,18900,ZOB,Blue,No,Oberlin,Ohio
04/09/22,650,LN210PT,PC12,8500,ZAB,Green,No,Albuquerque,New Mexico
04/09/22,650,DAL22283,B739,2500,P80,Green,No,Portland,Oregon
04/09/22,629,LN671PC,PC12,8500,ZAB,Green,No,Albuquerque,New Mexico
04/09/22,615,ASA28,B738,2800,P80,Green,No,Portland,Oregon
04/09/22,610,ASA1260,B739,2800,P80,Green,No,Portland,Oregon
04/09/22,540,ASA248,B737,19000,ZLA,Green,No,Palmsdale,California
04/09/22,533,GTI8028,B77L,12000,SCT,Green,No,San Diego,California
04/09/22,530,LBQ640,PC12,6000,I90,Green,No,Houston,Texas
04/09/22,458,SWA1388,B737,12000,P50,Green,No,Phoenix,Arizona
04/09/22,447,ERU77,C172,Unk,P50,Purple,Yes,Phoenix,Arizona
04/09/22,438,ASA771,B738,3000,P80,Green,No,Portland,Oregon
04/09/22,419,ASH6073,E75L,1600,MFE,Green,No,Mc Allen,Texas
04/09/22,411,DAL910,B739,30000,ZAB,Blue,No,Albuquerque,New Mexico
04/09/22,333,PXT680,C680,4000,NCT,Green,No,Mather,California
04/09/22,317,SWA437,B738,5000,I90,Green,No,Houston,Texas
04/09/22,316,SKW3361,E75L,4000,NCT,Green,No,Mather,California
04/09/22,316,N342FG,P28A,11500,D01,Green,No,Denver,Colorado
04/09/22,315,SWA144,B738,8000,I90,Green,No,Houston,Texas
04/09/22,308,BLK41,E135,10000,JCF,Green,No,Edwards AFB,California
04/09/22,304,PD2,AS50,6400,ABQ,Green,No,Albuquerque,New Mexico
04/09/22,254,SCX609,B738,36000,ZMP,Green,No,Dodge Center,Minnesota
04/09/22,229,N171RA,C172,3500,TPA,Green,No,Tampa,Florida
04/09/22,147,KONA216,C182,1200,HFD,Green,No,Hartford,Connecticut
04/09/22,130,PDT6209,E145,10000,CLT,Green,No,Charlotte,North Carolina
04/09/22,130,SCX548,B738,4000,M98,Green,No,Minneapolis,Minnesota
04/09/22,130,SKQ61,PC12,2000,GSO,Green,No,Greensboro,North Carolina
04/09/22,120,JBU1282,E190,6000,PCT,Green,No,Warrenton,Virginia
04/09/22,112,AAL1650,B738,2000,SJU,Green,No,San Juan,Puerto Rico
04/09/22,43,WDY721,F900,2500,AGS,Green,No,Augusta,Georgia
04/10/22,725,FDY2479,C208,2000,HCF,Green,No,Honolulu,Hawaii
04/10/22,635,ROU1854,A321,6000,L30,Blue,No,Las Vegas,Nevada
04/10/22,630,NKS540,A320,6000,L30,Blue,No,Las Vegas,Nevada
04/10/22,625,FFT1102,A20N,6000,L30,Blue,No,Las Vegas,Nevada
04/10/22,525,SWA3019,B737,5000,NCT,Green,No,Mather,California
04/10/22,420,UAL1769,B738,5000,NCT,Green,No,Mather,California
04/10/22,357,AAL799,A320,21000,ZLA,Green,No,Palmsdale,California
04/10/22,350,SWA3190,B78M,5000,D10,Green,No,Dallas-Fort Worth,Texas
04/10/22,350,TRPR9,HELO,2000,MSP,Green,No,Minneapolis,Minnesota
04/10/22,338,BLK13,E35L,13000,JCF,Green,No,Edwards AFB,California
04/10/22,322,UAL2375,B753,3000,LAX,Green,No,Los Angeles,California
04/10/22,314,N40K5,E145,Unk,Unk,Unk,Unk,Unalakleet,Alaska
04/10/22,300,AAL1458,A321,7000,D10,Green,No,Dallas-Fort Worth,Texas
04/10/22,300,N475TA,P28A,5500,ZME,Green,No,Memphis,Tennessee
04/10/22,255,FTH533,SW4,15000,D01,Green,No,Denver,Colorado
