SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021
157,13,305,99990,00000,00000,1,F,Balance of Wayne County,Georgia,19036,19051,19242
050,13,307,00000,00000,00000,0,C,Webster County,Georgia,2348,2350,2367
157,13,307,81128,00000,00000,1,A,Webster County unified government,Georgia,2348,2350,2367
050,13,309,00000,00000,00000,0,A,Wheeler County,Georgia,7471,7430,7471
157,13,309,00996,00000,00000,1,A,Alamo town,Georgia,783,776,783
157,13,309,33392,00000,00000,1,A,Glenwood city,Georgia,845,839,843
157,13,309,49100,00000,00000,1,A,McRae-Helena city (pt.),Georgia,0,0,0
157,13,309,69336,00000,00000,1,A,Scotland city (pt.),Georgia,6,6,6
157,13,309,99990,00000,00000,1,F,Balance of Wheeler County,Georgia,5837,5809,5839
050,13,311,00000,00000,00000,0,A,White County,Georgia,28003,28090,28442
157,13,311,16824,00000,00000,1,A,Cleveland city,Georgia,3481,3485,3511
157,13,311,37788,00000,00000,1,A,Helen city,Georgia,534,535,545
157,13,311,99990,00000,00000,1,F,Balance of White County,Georgia,23988,24070,24386
050,13,313,00000,00000,00000,0,A,Whitfield County,Georgia,102864,102727,102848
157,13,313,17496,00000,00000,1,A,Cohutta city,Georgia,768,768,783
157,13,313,21380,00000,00000,1,A,Dalton city,Georgia,34348,34294,34285
157,13,313,77736,00000,00000,1,A,Tunnel Hill city,Georgia,965,963,964
157,13,313,78996,00000,00000,1,A,Varnell city,Georgia,2180,2176,2179
157,13,313,99990,00000,00000,1,F,Balance of Whitfield County,Georgia,64603,64526,64637
050,13,315,00000,00000,00000,0,A,Wilcox County,Georgia,8766,8731,8739
157,13,315,00184,00000,00000,1,A,Abbeville city,Georgia,2666,2661,2662
157,13,315,61320,00000,00000,1,A,Pineview town,Georgia,452,450,449
157,13,315,61544,00000,00000,1,A,Pitts city,Georgia,252,251,250
157,13,315,66024,00000,00000,1,A,Rochelle city,Georgia,1170,1165,1166
157,13,315,99990,00000,00000,1,F,Balance of Wilcox County,Georgia,4226,4204,4212
050,13,317,00000,00000,00000,0,A,Wilkes County,Georgia,9565,9556,9513
157,13,317,63756,00000,00000,1,A,Rayle town,Georgia,155,154,156
157,13,317,76532,00000,00000,1,A,Tignall town,Georgia,485,487,486
157,13,317,80704,00000,00000,1,A,Washington city,Georgia,3761,3752,3704
157,13,317,99990,00000,00000,1,F,Balance of Wilkes County,Georgia,5164,5163,5167
050,13,319,00000,00000,00000,0,A,Wilkinson County,Georgia,8877,8844,8831
157,13,319,01500,00000,00000,1,A,Allentown city (pt.),Georgia,126,126,125
157,13,319,21688,00000,00000,1,A,Danville town (pt.),Georgia,22,22,22
157,13,319,33980,00000,00000,1,A,Gordon city,Georgia,1778,1771,1769
157,13,319,41400,00000,00000,1,A,Irwinton city,Georgia,542,540,540
157,13,319,41540,00000,00000,1,A,Ivey city,Georgia,1034,1032,1030
157,13,319,48848,00000,00000,1,A,McIntyre town,Georgia,571,568,568
157,13,319,76952,00000,00000,1,A,Toomsboro city,Georgia,404,403,401
157,13,319,99990,00000,00000,1,F,Balance of Wilkinson County,Georgia,4400,4382,4376
050,13,321,00000,00000,00000,0,A,Worth County,Georgia,20784,20719,20554
157,13,321,62496,00000,00000,1,A,Poulan city,Georgia,756,753,745
157,13,321,74432,00000,00000,1,A,Sumner town,Georgia,439,438,435
157,13,321,75188,00000,00000,1,A,Sylvester city,Georgia,5634,5611,5549
157,13,321,80676,00000,00000,1,A,Warwick city,Georgia,504,502,499
157,13,321,99990,00000,00000,1,F,Balance of Worth County,Georgia,13451,13415,13326
